질문,하,것,자신,없,비추,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이,강의,무엇,지식,알차,알,가,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,방식,대학생,혼자,공부,하,수,잇,능력,있,하,결석,많,출,결,점수,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+,채우,주시,평가,대하,피드백,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF,강의,핸드폰,사용,출,결석,관련,하,엄격,하,생각하,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무엇,깜짝,놀라,점,중간,기말,가,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,강의,력,오,중요,하,지,깨,달,강의,동시,앞,강의,좋,교수,님,선택,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아니,학점,책임,못,짐,강의,방식,자유로,울,부분,만족,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
있,필기시험,1,번,봄,문제,알리,주,알,답,찾,외우,다음,시험,보,거인,어렵,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한,학기,내내,따라가,힘들,교수,님,들,날로,먹,강의,비하,훨씬,좋,강의,생각,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이,3,학점,15,학점,힘들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평소,플랫폼,관심,없,그냥,학점,말아먹,되,강의,한,학기,동안,이,강의,젤,괴롭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,지루,하,수,있,설명,조곤조곤,하,주,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조,별,둥글,앉,것,기본,원칙,팀원,안,친하,어색,하,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼,주,한,번,씩,숙제,하,것,운영체제,이해,하,도움,많이,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫,수강,많이,빡,세,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중간,2,번,기말,1,번,중간,TF,있,틀리,점수,강의,재미있,하,학점,잘,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
히스테리,부림,나라,드랍,딴,교수,것,듣,다시,만나,지,않,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일부러,강의,열심히,듣,하,PPT,그렇게,만들,싶,정도,시험,쉽,개,열심히,하,B,+,나오,그런,과목,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
왜,굳이,알,들,되,남,학과,강의,들,본과,학생,들,비하,교수,님,비하,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
처음,짜증나,고,그리하,강의,빡,나가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초창기,교수,재미있,하,주,하,넘어가,안,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,A,4,2,쪽,10,포인트,꽉,채우,쓰,것,학습지,보,베끼,프로그램,돌리,표절,잡,내,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꼭,한,번,듣,열심히,하,분명,좋,학점,좋,경험,얻,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
싫어하,오지랖,넓,느끼,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소통,전혀,안,되,교수,님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일찍,끝내,주,때,많,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그냥,드롭,각,영어,잘하,않,아니,잘,하,기,대하,학점,알,나오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,잘하,학점,잘,채우,주,친절,하,교수,님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그냥,암기,과목,문과,어렵,그런,것,없,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
손,계산,숙제,성실히,하,강의,말,잘,들,A,맞,어렵,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,착하,강의,재미있,강의,하,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내용,별,것,없,강의,내내,귀찮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보,이,해,가,부분,많,그래도,안,되,OCW,듣,때,두,번,듣,것,훨씬,이해,잘,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,알리,주,준비,하,과정,어렵,힘,들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,대하,것,들,강의,시간,여러,번,꼼꼼,하,준비,하,시간,주,결석,안,하,하,거만,제대로,하,점수,잘,받,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,력,최악,노력,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
얼,행,불일치,대표,주자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공학수,학,자체,쉽,지,않,쉽,설명,하,주,하,학점,어떻하,다,들,좋,주,노력,하,것,보이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어렵,내용,가르치,치,않,시험,나오,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하,들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
솔직히,설명,잘하,그런,것,아니,컴,학,솦,교수,님,들,중,그나마,잘,가르치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다만,학점,예상,하,수,없,것,가장,크,문제점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,시간,중간,중간,농담,재미있,해주시,어렵,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그런,가,권위,쩌,지,않,학생,입장,보,실리,하,학기,내내,노력,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고딩,때,야자,하,추억,느끼,회춘,싶,화석,학,우,분,이,강의,들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
결과,중요,하,정,즉,배우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
빼,오사마,빈,라덴,그,수하,들,총,빵,빵,쏘,골프장,차례,대로,들어가,등,결국,이번,학기,남,것,오사마,빈,라덴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
솔직히,처음,시키,것,많,2,주,발,표시,켜,열,받,하,것,하,학점,잘,주,융통,성,없,느끼,지,때,많,학기,끝나,생각하,보,리얼,참,교수,꼭,들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공부,0,점,맞,수,있,시험,고,공부,많이,안,하,고득점,맞,수,있,그런,시험,듯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이론,한,번,실습,한,번,씩,강의,진행,하,이론,강의,이해,하나,안,가,숙제,폭탄,강의,실습,그나마,그림,배우,느낌,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꼰대,같,하,학생,소통,잘,하,젊,그렇,대하,편하,편,아니,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저,이,강의,듣,중국어,공부,제대로,시작,하,됬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비,대면,강의,만큼,숙제,헬,시험,숙제,노력,하,만큼,학점,잘,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장점,다른,분,들,많이,적,주,유의,사항,한,가,말씀,드리,좋,학점,받,싶,분,들,출,결,관리,열심히,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이론,한,번,실습,한,번,씩,강의,진행,하,이론,강의,이해,하나,안,가,숙제,폭탄,강의,실습,그나마,그림,배우,느낌,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
크,도움,되,강의,아니,내용,쉽,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
배우,내용,대체로,한국어,검색,하,잘,나오,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다만,배워가,내용,그리,많,않,다,진도,조금,씩,나가,심,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,좋,독서,토론,둘,다,싫어하,저,강의,어떻하,듣,싶,덕분,가장,좋아하,강의,탈바꿈,하,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,하나,온라인,강의,대체,되,공강,만들,쉽,것,외,장점,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,천사,시험,변별력,딱히,없,느낌,무역,서신,물,작성,하,강의,일,줄,알,영어,단어,외우,강의,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,공부,하,다,생각,하,하,만큼,관,대하,점수,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나,인생,최악,교양,강의,나,매번,제일,열심히,듣,아래,사람,들,하,말,전부,공감,되,슬프,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,4,번,휴강,하,공휴일,휴강,하,것,꾸역꾸역,보강,하,하,그냥,지,힘들,일찍,끝내,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선생,님,다시,소설,안,맡,하,혹시,소창,듣,예정,분,들,이,글,보,소설,잘,쓰,추천,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팀원,잘,만나,것,제일,중요,하,듯,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,1,때,어렵,내용,시험,때문,안,듣,학우,들,많,듯,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이번,이,교수,강의,각,학년,있,팀원,잘,걸리,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,중요,하,문제,꼭,완벽히,숙지,하,강의,제일,중요,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
참되,어른,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,듣,때,스트레스,많이,받,돌이키,보,얻,것,많,영어,능력,확,늘리,줄,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+,토익,수능,문제,깔끔,완벽,하,나오,것,절대,아니,놀라,말,세,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이번,학기,비,대면,인,데,불구,매주,늦,않,미리미리,강의,올리,주,태블릿,쓰,강의,하,주,다른,과목,들,다르,이해도,생각,잘,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,잘,듣,것,고등학교,때,수학,잘,하,사람,잘,받,다,논술,공부,수능,공부,더,많이,하,N,수생,유리,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
결론,말,하,가장,꿀,교수,님,프랑스,교수,님,학점,가르,것,프랑스,사랑,죽음,교수,님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,위하,교재,독학,중요,하,듯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구몬,학습,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하,가지,아쉽,것,강의,준비,미흡,하,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마지막,프로젝트,미리미리,하,지,않,힘,들,꼭,일찍,시작,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,서론,결론,중요,영혼,갈,넣,좋,학점,받,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,학점,짜리,교양,편하,듣,수,있,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평소,책,보,복습,잘,하,강의,때,이해,하,자,듣,하,많이,아쉽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
족,보,없이,열심히,하,애,들,시험,잘,보,족보,있,애,들,더,잘,보,손해,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스키,기술,자신,몸,치,아니,이상,금방,배우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다시,듣기,싫,강의,때,빡,집중,하,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보,어렵,수,있,설명,잘,듣,예제,숙제,문제,위주,풀,공부,하,도움,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학생,들,마음,이,하,잘,해주시,학점,잘,챙겨주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예,들,효과적,의사소통,자세,공감,경청,같,일반적,이론,주로,다루,이,이해,하,쉽,수,있,막상,시험,때,당연,하,얘기,공부,안,하,되,나태,빠지,쉽,시험,못,볼,위험,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,열정적,질문,잘,받,주심,친절,만족,스럽,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화나,경험,어떻하,보,초반,스케치,세부적,강의,진행,해주시,교수,님,크,그림,아니,싶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,그냥,외우,쓰,것,앞,말,예시,사용,되,학점,받,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안,좋,얘기,있,솔직히,이,강의,듣,남,것,없,중간,중간,영상,보여주,농담,하,주,졸리,지,않,오히려,조용,조용,하,편하,데,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
또한,교수,님,퀴즈,학점,크,영향,미치,않,가,벼,울,마음,보,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,3,번,보,오후,남,보,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기계,공학,과,2,년,간,만나,교수,님,들,중,최고,말,하,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍영우,교수,님,학부,생,들,숙제,대하,부담,최대한,줄이,주,것,보이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,유쾌하,성격,그대로,직접,찍,영상,문헌,자료,PPT,웹사이트,등,다양,하,자료,통하,학생,들,이해,시키,노력,하,때문,재미있,강의,듣,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무슨,논점,주제,전혀,상관없,문제,나오,문제지,받,황당,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,학년,강의,학교,생활,적응,하,위하,여러,팁,준비,하,하,것,알리,주,것,좋,았,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임용준,분,들,강의,내용,시험,나오,것,많,하,미리,공부,하,다,생각,더,열심히,하,나중,편하,듯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시키,것,많,학점,결국,받,가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전체적,교수,님,잘,가르치,시,고,분위기,좋,학점,따,전공,만큼,공부,하,하,과목,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,잘,듣,열심히,공부,하,그만큼,학점,잘,나오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중견,기업,대표,이사,잘,보이,취업,쉽,하,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,마인드,자체,많이,안,맞,고생,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그래도,듣,나,경제,지식,풍부,하,지,만족,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서술,형,도,어디,나오,다,찍,주시,최대한,길,쓰리,노력,하,그냥,논술,쓰,생각,자기,의견,같,것,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연습,문제,풀기,위하,유,트브,다른,학교,디지털,논리,배우,친구,들,배우,공부,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
크,실용적,내용,아니,서,양,권,사회,다양,하,관점,다루,보,수,있,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그냥,학점,따,싶,들,세,강의,알,들,평균,치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
애초,이,강의,배우,생각,하,말,이,개념,여,기,나오,다른,곳,나,따로,공부,하,생각,가지,이해,그나마,가능,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중간,시험,점수,안,알리,주,지금,7,월,1,일,되,이의,신청,하,학점,올리,것,무슨,경우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쉽,하,교,피,중,가장,만족도,높,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학점,잘,챙겨주,소통,많이,하,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이렇게,노잼,고,힘들,강의,처음,자체,드랍하거싶,욕구,뿜,뿜,하,학점,생각하,겨우,참,나가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,하,교수,님,틀리,학생,들,집중,듣,질문,하,되,강의,교재,없이,교수,님,개인,노트,보,화이트,보드,적,강의,하,그림,필기,적,이해하,시간,빠듯,모르,내용,잘하,친구,질문,하,수,강의,내용,많,범위,내용,얕,배우,도서관,가,관련,책,찾,어려움,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
헷갈리,문제,내시,하,만큼,나오,강의,생각하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,영어,진행,되,혹시,이,하,가,잘,안,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사실,학점,영어,1,2,가,학우,들,영어,실력,키우,도움,되,심각,하,학교,생각하,하,듯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매,강의,전,강의,계획서,참조,하,교수,님,직접,여쭈,보,강의,시간,사용,하,<,물권법,>,해당,하,범위,미리,읽,강의,듣,때,도움,많이,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유익,실질적,프로그램,많이,다루,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조,별,발표,4,위,밖,생각,점수,많이,밀림,A,받,어려움,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이름,자본주의,민주주의,실제,강의,내용,철학,+,사회학,자본주의,민주주의,탄생,설명,하,위하,지나,20,세기,동안,사회,철학,가르침,동시,자신,생각,사고,하,것,강요,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비,대면,그렇,매주,내,숙제,일부,피드백,하,주,아쉽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,채우,주시,길,하,하,학기,동인,배우,것,없,듯,그냥,학점,받,사람,추천,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋,분임,토론,숙제,잘,못하,항상,잘,하,점,찾아내,칭찬,하,주,다,학생,하나하나,매주,신경,써,주심,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
